transaccion_id,fecha_hora,sucursal_id,producto_id,monto_total,tiempo_atencion_min
TXN-003894,2026-03-04 19:00:21,SUC-01,PROD-02,12.01,5.39
TXN-003895,2026-03-04 19:02:42,SUC-02,PROD-03,27.58,2.08
TXN-003896,2026-03-04 19:02:57,SUC-01,PROD-01,7.5,2.61
TXN-003897,2026-03-04 19:04:16,SUC-02,PROD-01,8.03,2.96
TXN-003898,2026-03-04 19:06:16,SUC-01,PROD-04,21.06,4.21
TXN-003899,2026-03-04 19:06:48,SUC-01,PROD-03,24.36,3.0
TXN-003900,2026-03-04 19:08:28,SUC-02,PROD-01,22.78,2.73
TXN-003901,2026-03-04 19:08:36,SUC-03,PROD-01,17.26,2.83
TXN-003902,2026-03-04 19:08:52,SUC-01,PROD-01,13.03,4.92
TXN-003903,2026-03-04 19:09:47,SUC-02,PROD-02,15.0,2.71
TXN-003904,2026-03-04 19:10:11,SUC-02,PROD-04,19.81,2.14
TXN-003905,2026-03-04 19:10:31,SUC-01,PROD-01,21.0,3.93
TXN-003906,2026-03-04 19:12:07,SUC-01,PROD-02,19.15,3.7
TXN-003907,2026-03-04 19:13:33,SUC-02,PROD-02,26.25,4.04
TXN-003908,2026-03-04 19:14:48,SUC-02,PROD-04,9.39,2.83
TXN-003909,2026-03-04 19:15:54,SUC-02,PROD-02,13.25,3.16
TXN-003910,2026-03-04 19:18:35,SUC-01,PROD-02,13.7,3.93
TXN-003911,2026-03-04 19:22:02,SUC-02,PROD-02,11.3,4.29
TXN-003912,2026-03-04 19:22:53,SUC-01,PROD-02,19.45,3.17
TXN-003913,2026-03-04 19:23:14,SUC-02,PROD-01,13.28,2.28
TXN-003914,2026-03-04 19:23:45,SUC-01,PROD-02,21.87,3.58
TXN-003915,2026-03-04 19:28:07,SUC-01,PROD-02,10.99,2.84
TXN-003916,2026-03-04 19:31:14,SUC-02,PROD-04,20.4,2.03
TXN-003917,2026-03-04 19:33:23,SUC-01,PROD-01,14.58,2.63
TXN-003918,2026-03-04 19:36:36,SUC-02,PROD-04,11.77,2.92
TXN-003919,2026-03-04 19:39:12,SUC-01,PROD-01,13.25,2.41
TXN-003920,2026-03-04 19:40:51,SUC-01,PROD-01,16.8,2.83
TXN-003921,2026-03-04 19:42:14,SUC-01,PROD-01,18.84,3.74
TXN-003922,2026-03-04 19:42:55,SUC-02,PROD-01,18.61,2.82
TXN-003923,2026-03-04 19:43:10,SUC-02,PROD-04,22.4,2.81
TXN-003924,2026-03-04 19:43:14,SUC-03,PROD-01,22.35,3.53
TXN-003925,2026-03-04 19:44:06,SUC-01,PROD-01,15.09,4.67
TXN-003926,2026-03-04 19:45:47,SUC-01,PROD-04,8.27,2.72
TXN-003927,2026-03-04 19:46:17,SUC-03,PROD-02,12.13,2.84
TXN-003928,2026-03-04 19:46:26,SUC-01,PROD-01,12.74,3.82
TXN-003929,2026-03-04 19:46:30,SUC-02,PROD-01,10.5,3.85
TXN-003930,2026-03-04 19:48:32,SUC-02,PROD-04,13.12,2.71
TXN-003931,2026-03-04 19:51:15,SUC-03,PROD-04,11.94,3.73
TXN-003932,2026-03-04 19:51:39,SUC-02,PROD-01,15.41,2.36
TXN-003933,2026-03-04 19:52:06,SUC-03,PROD-03,6.66,2.92
TXN-003934,2026-03-04 19:59:54,SUC-01,PROD-02,13.33,4.08
TXN-003935,2026-03-04 20:02:02,SUC-02,PROD-02,9.25,4.37
TXN-003936,2026-03-04 20:06:45,SUC-02,PROD-02,8.52,4.14
TXN-003937,2026-03-04 20:06:48,SUC-01,PROD-02,18.21,2.28
TXN-003938,2026-03-04 20:09:30,SUC-03,PROD-02,8.11,3.65
TXN-003939,2026-03-04 20:11:24,SUC-02,PROD-03,12.89,3.01
TXN-003940,2026-03-04 20:11:26,SUC-03,PROD-04,11.95,3.57
TXN-003941,2026-03-04 20:12:09,SUC-03,PROD-04,24.19,4.14
TXN-003942,2026-03-04 20:14:33,SUC-02,PROD-02,12.41,1.9
TXN-003943,2026-03-04 20:16:37,SUC-02,PROD-04,13.88,2.97
TXN-003944,2026-03-04 20:20:50,SUC-03,PROD-03,9.36,2.92
TXN-003945,2026-03-04 20:23:24,SUC-02,PROD-04,20.01,3.48
TXN-003946,2026-03-04 20:23:37,SUC-02,PROD-03,13.43,4.0
TXN-003947,2026-03-04 20:24:58,SUC-02,PROD-02,37.12,4.52
TXN-003948,2026-03-04 20:25:13,SUC-01,PROD-02,20.41,2.19
TXN-003949,2026-03-04 20:25:22,SUC-02,PROD-01,6.55,3.58
TXN-003950,2026-03-04 20:26:02,SUC-01,PROD-01,9.55,4.07
TXN-003951,2026-03-04 20:29:52,SUC-01,PROD-02,18.3,2.76
TXN-003952,2026-03-04 20:29:56,SUC-02,PROD-01,10.75,2.88
TXN-003953,2026-03-04 20:30:58,SUC-02,PROD-02,13.88,2.66
TXN-003954,2026-03-04 20:31:08,SUC-03,PROD-03,26.35,5.11
TXN-003955,2026-03-04 20:31:19,SUC-03,PROD-01,11.18,2.5
TXN-003956,2026-03-04 20:33:16,SUC-02,PROD-03,17.61,1.56
TXN-003957,2026-03-04 20:33:40,SUC-02,PROD-02,23.75,3.76
TXN-003958,2026-03-04 20:34:36,SUC-02,PROD-04,10.32,1.62
TXN-003959,2026-03-04 20:34:46,SUC-03,PROD-04,8.1,2.43
TXN-003960,2026-03-04 20:35:27,SUC-03,PROD-01,12.31,3.71
TXN-003961,2026-03-04 20:37:07,SUC-01,PROD-04,10.66,5.64
TXN-003962,2026-03-04 20:40:33,SUC-03,PROD-04,18.19,4.73
TXN-003963,2026-03-04 20:41:20,SUC-02,PROD-02,17.68,3.97
TXN-003964,2026-03-04 20:41:24,SUC-02,PROD-03,15.44,2.95
TXN-003965,2026-03-04 20:41:57,SUC-02,PROD-01,16.47,2.57
TXN-003966,2026-03-04 20:45:21,SUC-01,PROD-01,18.03,2.42
TXN-003967,2026-03-04 20:50:12,SUC-01,PROD-02,15.05,3.43
TXN-003968,2026-03-04 20:51:00,SUC-03,PROD-01,12.71,4.19
TXN-003969,2026-03-04 20:51:47,SUC-03,PROD-01,22.05,2.91
TXN-003970,2026-03-04 20:52:55,SUC-02,PROD-01,28.79,1.94
TXN-003971,2026-03-04 20:53:04,SUC-02,PROD-02,11.36,2.03
TXN-003972,2026-03-04 20:53:17,SUC-02,PROD-03,20.17,2.21
TXN-003973,2026-03-04 20:53:43,SUC-01,PROD-04,11.61,4.99
TXN-003974,2026-03-04 20:53:47,SUC-02,PROD-04,10.87,2.76
TXN-003975,2026-03-04 20:54:24,SUC-03,PROD-04,14.86,3.11
TXN-003976,2026-03-04 20:57:54,SUC-03,PROD-03,14.61,2.73
TXN-003977,2026-03-04 20:58:50,SUC-02,PROD-04,18.61,3.38
TXN-003978,2026-03-04 20:59:40,SUC-01,PROD-03,17.46,4.66
TXN-003979,2026-03-05 07:00:15,SUC-03,PROD-03,13.83,2.53
TXN-003980,2026-03-05 07:00:19,SUC-02,PROD-01,7.76,3.41
TXN-003981,2026-03-05 07:01:49,SUC-02,PROD-03,12.71,1.71
TXN-003982,2026-03-05 07:03:25,SUC-01,PROD-03,18.7,4.58
TXN-003983,2026-03-05 07:03:41,SUC-03,PROD-02,13.3,2.66
TXN-003984,2026-03-05 07:06:02,SUC-02,PROD-02,19.87,3.1
TXN-003985,2026-03-05 07:06:28,SUC-01,PROD-01,12.34,2.5
TXN-003986,2026-03-05 07:06:44,SUC-01,PROD-03,38.52,3.78
TXN-003987,2026-03-05 07:09:08,SUC-02,PROD-02,40.6,3.84
TXN-003988,2026-03-05 07:09:54,SUC-03,PROD-01,8.29,2.5
TXN-003989,2026-03-05 07:10:03,SUC-01,PROD-04,5.02,4.5
TXN-003990,2026-03-05 07:11:09,SUC-03,PROD-02,22.85,3.69
TXN-003991,2026-03-05 07:13:03,SUC-03,PROD-04,16.94,1.97
TXN-003992,2026-03-05 07:13:52,SUC-01,PROD-03,12.9,3.42
TXN-003993,2026-03-05 07:14:13,SUC-02,PROD-03,12.83,1.29
TXN-003994,2026-03-05 07:15:14,SUC-02,PROD-04,18.71,2.61
TXN-003995,2026-03-05 07:16:23,SUC-02,PROD-03,20.0,3.36
TXN-003996,2026-03-05 07:16:23,SUC-01,PROD-04,26.98,2.66
TXN-003997,2026-03-05 07:16:30,SUC-01,PROD-02,11.86,3.8
TXN-003998,2026-03-05 07:16:35,SUC-01,PROD-02,12.91,1.61
TXN-003999,2026-03-05 07:17:39,SUC-03,PROD-02,22.8,4.04
TXN-004000,2026-03-05 07:22:02,SUC-03,PROD-02,13.93,3.19
TXN-004001,2026-03-05 07:23:35,SUC-01,PROD-02,22.36,3.75
TXN-004002,2026-03-05 07:29:22,SUC-02,PROD-01,13.25,3.03
TXN-004003,2026-03-05 07:32:35,SUC-02,PROD-03,9.92,2.51
TXN-004004,2026-03-05 07:36:09,SUC-02,PROD-02,14.82,2.06
TXN-004005,2026-03-05 07:36:59,SUC-02,PROD-02,10.11,2.34
TXN-004006,2026-03-05 07:38:38,SUC-03,PROD-02,12.05,2.73
TXN-004007,2026-03-05 07:40:35,SUC-03,PROD-01,21.26,2.39
TXN-004008,2026-03-05 07:47:21,SUC-01,PROD-01,28.41,3.3
TXN-004009,2026-03-05 07:52:17,SUC-02,PROD-03,17.52,5.71
TXN-004010,2026-03-05 07:52:44,SUC-02,PROD-03,38.29,3.87
TXN-004011,2026-03-05 07:52:52,SUC-03,PROD-01,26.55,3.02
TXN-004012,2026-03-05 07:53:40,SUC-01,PROD-03,18.66,4.06
TXN-004013,2026-03-05 07:54:20,SUC-02,PROD-02,15.1,2.76
TXN-004014,2026-03-05 07:54:36,SUC-01,PROD-04,8.72,2.44
TXN-004015,2026-03-05 07:56:35,SUC-03,PROD-01,18.79,2.53
TXN-004016,2026-03-05 07:56:37,SUC-02,PROD-04,26.18,2.87
TXN-004017,2026-03-05 07:58:35,SUC-02,PROD-03,6.34,2.8
TXN-004018,2026-03-05 08:01:08,SUC-01,PROD-01,24.74,3.84
TXN-004019,2026-03-05 08:02:05,SUC-03,PROD-02,13.79,3.19
TXN-004020,2026-03-05 08:02:42,SUC-03,PROD-04,22.65,3.32
TXN-004021,2026-03-05 08:02:46,SUC-02,PROD-03,12.28,2.66
TXN-004022,2026-03-05 08:03:06,SUC-03,PROD-04,28.58,4.29
TXN-004023,2026-03-05 08:03:19,SUC-02,PROD-03,29.94,3.89
TXN-004024,2026-03-05 08:04:05,SUC-01,PROD-04,30.18,3.96
TXN-004025,2026-03-05 08:04:18,SUC-03,PROD-01,23.43,2.01
TXN-004026,2026-03-05 08:04:46,SUC-02,PROD-03,26.15,2.43
TXN-004027,2026-03-05 08:05:03,SUC-03,PROD-04,9.32,2.89
TXN-004028,2026-03-05 08:05:14,SUC-02,PROD-04,16.04,4.79
TXN-004029,2026-03-05 08:05:24,SUC-01,PROD-04,14.92,3.2
TXN-004030,2026-03-05 08:05:30,SUC-03,PROD-01,31.67,3.23
TXN-004031,2026-03-05 08:06:04,SUC-01,PROD-02,5.99,2.59
TXN-004032,2026-03-05 08:06:26,SUC-03,PROD-02,24.36,1.65
TXN-004033,2026-03-05 08:06:38,SUC-02,PROD-03,15.37,4.74
TXN-004034,2026-03-05 08:07:44,SUC-03,PROD-04,19.9,2.04
TXN-004035,2026-03-05 08:07:55,SUC-02,PROD-01,17.82,2.25
TXN-004036,2026-03-05 08:09:03,SUC-02,PROD-01,23.49,4.28
TXN-004037,2026-03-05 08:09:55,SUC-01,PROD-01,10.93,5.13
TXN-004038,2026-03-05 08:10:21,SUC-01,PROD-04,36.14,2.44
TXN-004039,2026-03-05 08:10:40,SUC-01,PROD-03,44.2,2.98
TXN-004040,2026-03-05 08:11:10,SUC-03,PROD-01,12.82,4.81
TXN-004041,2026-03-05 08:11:29,SUC-03,PROD-01,8.19,3.94
TXN-004042,2026-03-05 08:11:49,SUC-01,PROD-01,10.55,2.6
TXN-004043,2026-03-05 08:11:54,SUC-01,PROD-03,11.19,2.87
TXN-004044,2026-03-05 08:12:36,SUC-01,PROD-04,20.3,4.25
TXN-004045,2026-03-05 08:13:10,SUC-01,PROD-04,15.16,2.96
TXN-004046,2026-03-05 08:13:39,SUC-03,PROD-04,20.49,3.77
TXN-004047,2026-03-05 08:13:44,SUC-03,PROD-03,13.87,3.82
TXN-004048,2026-03-05 08:13:46,SUC-02,PROD-03,13.74,3.94
TXN-004049,2026-03-05 08:14:20,SUC-01,PROD-02,11.7,3.28
TXN-004050,2026-03-05 08:16:51,SUC-02,PROD-02,22.47,4.66
TXN-004051,2026-03-05 08:17:38,SUC-01,PROD-02,7.39,2.87
TXN-004052,2026-03-05 08:17:56,SUC-01,PROD-04,9.42,4.35
TXN-004053,2026-03-05 08:18:22,SUC-01,PROD-02,13.14,2.04
TXN-004054,2026-03-05 08:18:27,SUC-03,PROD-04,20.48,2.67
TXN-004055,2026-03-05 08:18:45,SUC-01,PROD-02,8.95,2.41
TXN-004056,2026-03-05 08:19:05,SUC-02,PROD-04,18.46,3.16
TXN-004057,2026-03-05 08:20:16,SUC-03,PROD-03,13.84,3.42
TXN-004058,2026-03-05 08:20:23,SUC-03,PROD-04,12.33,2.54
TXN-004059,2026-03-05 08:20:32,SUC-02,PROD-01,35.99,3.87
TXN-004060,2026-03-05 08:20:34,SUC-02,PROD-03,21.02,2.7
TXN-004061,2026-03-05 08:20:41,SUC-01,PROD-01,6.78,5.18
TXN-004062,2026-03-05 08:20:43,SUC-01,PROD-03,11.43,2.31
TXN-004063,2026-03-05 08:20:50,SUC-02,PROD-02,16.17,3.5
TXN-004064,2026-03-05 08:21:22,SUC-02,PROD-04,15.26,4.38
TXN-004065,2026-03-05 08:21:26,SUC-01,PROD-01,17.53,3.42
TXN-004066,2026-03-05 08:21:33,SUC-03,PROD-01,18.05,2.87
TXN-004067,2026-03-05 08:21:58,SUC-03,PROD-04,8.6,3.05
TXN-004068,2026-03-05 08:22:01,SUC-01,PROD-04,19.01,2.08
TXN-004069,2026-03-05 08:22:55,SUC-01,PROD-04,9.55,4.74
TXN-004070,2026-03-05 08:23:59,SUC-03,PROD-04,16.86,3.52
TXN-004071,2026-03-05 08:24:05,SUC-02,PROD-02,13.96,1.9
TXN-004072,2026-03-05 08:25:06,SUC-01,PROD-03,14.06,3.18
TXN-004073,2026-03-05 08:25:28,SUC-02,PROD-02,13.4,3.04
TXN-004074,2026-03-05 08:26:07,SUC-01,PROD-01,29.23,3.32
TXN-004075,2026-03-05 08:26:10,SUC-01,PROD-03,13.77,4.53
TXN-004076,2026-03-05 08:26:33,SUC-03,PROD-01,21.14,3.25
TXN-004077,2026-03-05 08:27:18,SUC-02,PROD-02,13.45,2.79
TXN-004078,2026-03-05 08:27:26,SUC-02,PROD-02,27.7,2.81
TXN-004079,2026-03-05 08:28:49,SUC-01,PROD-03,11.56,2.66
TXN-004080,2026-03-05 08:28:56,SUC-01,PROD-01,18.3,1.99
TXN-004081,2026-03-05 08:29:40,SUC-01,PROD-03,21.15,1.84
TXN-004082,2026-03-05 08:30:08,SUC-03,PROD-02,14.33,1.79
TXN-004083,2026-03-05 08:30:11,SUC-02,PROD-04,15.43,2.57
TXN-004084,2026-03-05 08:31:31,SUC-03,PROD-02,16.66,4.23
TXN-004085,2026-03-05 08:31:33,SUC-03,PROD-03,14.92,3.51
TXN-004086,2026-03-05 08:31:52,SUC-02,PROD-02,13.81,2.69
TXN-004087,2026-03-05 08:32:31,SUC-01,PROD-01,9.71,3.61
TXN-004088,2026-03-05 08:33:02,SUC-02,PROD-04,16.67,2.4
TXN-004089,2026-03-05 08:33:28,SUC-01,PROD-02,23.43,1.76
TXN-004090,2026-03-05 08:33:36,SUC-03,PROD-02,17.69,3.16
TXN-004091,2026-03-05 08:35:59,SUC-01,PROD-01,7.6,3.35
TXN-004092,2026-03-05 08:36:09,SUC-02,PROD-03,23.37,2.27
TXN-004093,2026-03-05 08:36:25,SUC-01,PROD-04,12.38,2.33
TXN-004094,2026-03-05 08:36:25,SUC-02,PROD-02,17.58,5.45
TXN-004095,2026-03-05 08:36:32,SUC-02,PROD-01,14.07,2.96
TXN-004096,2026-03-05 08:36:41,SUC-01,PROD-04,12.19,1.76
TXN-004097,2026-03-05 08:36:46,SUC-03,PROD-02,19.33,3.53
TXN-004098,2026-03-05 08:36:53,SUC-03,PROD-01,16.24,4.62
TXN-004099,2026-03-05 08:36:58,SUC-02,PROD-04,8.86,3.31
TXN-004100,2026-03-05 08:38:19,SUC-03,PROD-01,21.49,2.15
TXN-004101,2026-03-05 08:38:36,SUC-03,PROD-04,13.11,5.59
TXN-004102,2026-03-05 08:38:54,SUC-03,PROD-01,15.07,3.89
TXN-004103,2026-03-05 08:38:59,SUC-03,PROD-04,12.53,1.77
TXN-004104,2026-03-05 08:39:18,SUC-01,PROD-03,12.39,3.07
TXN-004105,2026-03-05 08:39:22,SUC-03,PROD-01,10.82,2.23
TXN-004106,2026-03-05 08:39:36,SUC-03,PROD-02,8.76,3.14
TXN-004107,2026-03-05 08:39:42,SUC-03,PROD-02,15.59,2.74
TXN-004108,2026-03-05 08:40:24,SUC-02,PROD-03,4.75,3.33
TXN-004109,2026-03-05 08:40:33,SUC-03,PROD-04,14.69,1.44
TXN-004110,2026-03-05 08:40:39,SUC-01,PROD-04,9.46,2.97
TXN-004111,2026-03-05 08:40:49,SUC-02,PROD-03,14.45,2.81
TXN-004112,2026-03-05 08:41:19,SUC-02,PROD-01,20.2,2.46
TXN-004113,2026-03-05 08:41:25,SUC-01,PROD-02,12.69,2.5
TXN-004114,2026-03-05 08:41:34,SUC-01,PROD-01,6.74,3.36
TXN-004115,2026-03-05 08:42:16,SUC-01,PROD-03,11.03,2.98
TXN-004116,2026-03-05 08:43:18,SUC-03,PROD-03,11.79,3.31
TXN-004117,2026-03-05 08:43:38,SUC-01,PROD-02,28.96,2.49
TXN-004118,2026-03-05 08:43:46,SUC-02,PROD-01,27.67,2.56
TXN-004119,2026-03-05 08:44:14,SUC-02,PROD-04,23.64,3.13
TXN-004120,2026-03-05 08:44:36,SUC-02,PROD-04,17.97,3.76
TXN-004121,2026-03-05 08:44:44,SUC-03,PROD-03,22.09,3.33
TXN-004122,2026-03-05 08:46:15,SUC-01,PROD-01,15.59,7.81
TXN-004123,2026-03-05 08:46:40,SUC-03,PROD-01,12.48,1.69
TXN-004124,2026-03-05 08:46:44,SUC-03,PROD-01,9.94,3.39
TXN-004125,2026-03-05 08:47:05,SUC-01,PROD-03,6.35,3.71
TXN-004126,2026-03-05 08:47:37,SUC-03,PROD-01,16.43,3.66
TXN-004127,2026-03-05 08:47:37,SUC-01,PROD-02,21.3,2.5
TXN-004128,2026-03-05 08:47:41,SUC-02,PROD-01,18.3,2.81
TXN-004129,2026-03-05 08:47:44,SUC-01,PROD-04,13.59,2.51
TXN-004130,2026-03-05 08:48:27,SUC-03,PROD-04,9.56,3.76
TXN-004131,2026-03-05 08:48:38,SUC-02,PROD-01,11.38,4.13
TXN-004132,2026-03-05 08:49:03,SUC-02,PROD-04,13.05,2.17
TXN-004133,2026-03-05 08:49:14,SUC-02,PROD-04,12.91,2.39
TXN-004134,2026-03-05 08:49:19,SUC-03,PROD-02,13.84,3.45
TXN-004135,2026-03-05 08:49:47,SUC-01,PROD-01,28.14,2.8
TXN-004136,2026-03-05 08:50:25,SUC-02,PROD-02,14.81,3.73
TXN-004137,2026-03-05 08:50:35,SUC-03,PROD-02,18.91,2.53
TXN-004138,2026-03-05 08:50:45,SUC-03,PROD-04,14.17,4.8
TXN-004139,2026-03-05 08:51:11,SUC-03,PROD-04,16.89,3.06
TXN-004140,2026-03-05 08:51:16,SUC-01,PROD-01,11.58,3.89
TXN-004141,2026-03-05 08:51:36,SUC-02,PROD-04,30.58,3.12
TXN-004142,2026-03-05 08:51:59,SUC-01,PROD-04,11.55,3.28
TXN-004143,2026-03-05 08:52:04,SUC-03,PROD-01,10.05,3.58
TXN-004144,2026-03-05 08:52:58,SUC-02,PROD-03,18.88,2.89
TXN-004145,2026-03-05 08:53:35,SUC-03,PROD-01,9.37,3.63
TXN-004146,2026-03-05 08:54:38,SUC-02,PROD-02,19.66,4.27
TXN-004147,2026-03-05 08:54:58,SUC-01,PROD-04,11.87,2.48
TXN-004148,2026-03-05 08:55:17,SUC-03,PROD-04,11.17,2.74
TXN-004149,2026-03-05 08:55:23,SUC-01,PROD-01,16.48,1.9
TXN-004150,2026-03-05 08:56:52,SUC-02,PROD-04,15.73,4.46
TXN-004151,2026-03-05 08:57:24,SUC-03,PROD-02,19.47,3.98
TXN-004152,2026-03-05 08:57:44,SUC-02,PROD-03,15.63,2.84
TXN-004153,2026-03-05 08:58:49,SUC-02,PROD-01,19.68,4.79
TXN-004154,2026-03-05 08:59:00,SUC-02,PROD-02,8.11,1.78
TXN-004155,2026-03-05 08:59:08,SUC-03,PROD-01,11.33,5.02
TXN-004156,2026-03-05 08:59:55,SUC-02,PROD-03,16.24,3.21
TXN-004157,2026-03-05 08:59:56,SUC-01,PROD-04,16.84,3.75
TXN-004158,2026-03-05 09:00:07,SUC-03,PROD-04,12.9,6.14
TXN-004159,2026-03-05 09:01:02,SUC-01,PROD-02,22.21,1.91
TXN-004160,2026-03-05 09:01:29,SUC-03,PROD-03,10.0,3.64
TXN-004161,2026-03-05 09:01:49,SUC-02,PROD-04,14.41,4.79
TXN-004162,2026-03-05 09:01:53,SUC-03,PROD-03,15.56,3.01
TXN-004163,2026-03-05 09:02:21,SUC-03,PROD-03,17.18,2.62
TXN-004164,2026-03-05 09:02:59,SUC-02,PROD-03,11.2,1.82
TXN-004165,2026-03-05 09:03:01,SUC-01,PROD-04,11.37,3.09
TXN-004166,2026-03-05 09:04:17,SUC-02,PROD-04,11.2,3.35
TXN-004167,2026-03-05 09:04:19,SUC-03,PROD-02,23.25,4.31
TXN-004168,2026-03-05 09:05:06,SUC-01,PROD-03,19.4,2.43
TXN-004169,2026-03-05 09:05:07,SUC-02,PROD-02,23.12,2.73
TXN-004170,2026-03-05 09:05:28,SUC-01,PROD-02,14.07,3.01
TXN-004171,2026-03-05 09:07:43,SUC-03,PROD-04,16.74,3.66
TXN-004172,2026-03-05 09:07:47,SUC-03,PROD-04,19.98,3.6
TXN-004173,2026-03-05 09:08:33,SUC-01,PROD-02,16.85,5.49
TXN-004174,2026-03-05 09:08:44,SUC-01,PROD-02,18.77,5.48
TXN-004175,2026-03-05 09:09:05,SUC-01,PROD-01,8.7,2.14
TXN-004176,2026-03-05 09:09:08,SUC-02,PROD-03,16.99,3.04
TXN-004177,2026-03-05 09:09:28,SUC-02,PROD-04,15.97,3.66
TXN-004178,2026-03-05 09:11:12,SUC-03,PROD-01,10.22,3.94
TXN-004179,2026-03-05 09:12:31,SUC-02,PROD-03,18.61,3.2
TXN-004180,2026-03-05 09:12:43,SUC-02,PROD-03,11.01,2.56
TXN-004181,2026-03-05 09:13:00,SUC-03,PROD-02,22.76,2.75
TXN-004182,2026-03-05 09:14:45,SUC-03,PROD-03,22.1,2.4
TXN-004183,2026-03-05 09:14:51,SUC-01,PROD-01,12.47,4.19
TXN-004184,2026-03-05 09:15:15,SUC-02,PROD-02,12.72,3.03
TXN-004185,2026-03-05 09:15:47,SUC-01,PROD-03,17.19,1.78
TXN-004186,2026-03-05 09:16:05,SUC-02,PROD-01,28.43,4.07
TXN-004187,2026-03-05 09:16:39,SUC-01,PROD-02,27.15,2.51
TXN-004188,2026-03-05 09:16:50,SUC-03,PROD-04,32.12,4.66
TXN-004189,2026-03-05 09:18:12,SUC-03,PROD-02,11.29,2.29
TXN-004190,2026-03-05 09:18:28,SUC-01,PROD-04,18.71,5.91
TXN-004191,2026-03-05 09:19:10,SUC-02,PROD-02,22.83,3.99
TXN-004192,2026-03-05 09:19:14,SUC-01,PROD-01,14.0,3.76
TXN-004193,2026-03-05 09:19:23,SUC-01,PROD-02,18.59,2.98
TXN-004194,2026-03-05 09:19:32,SUC-03,PROD-01,26.97,2.42
TXN-004195,2026-03-05 09:19:36,SUC-03,PROD-03,17.21,6.17
TXN-004196,2026-03-05 09:20:22,SUC-02,PROD-02,22.37,3.4
TXN-004197,2026-03-05 09:20:35,SUC-03,PROD-04,18.37,3.38
TXN-004198,2026-03-05 09:20:43,SUC-02,PROD-03,17.71,1.94
TXN-004199,2026-03-05 09:20:55,SUC-01,PROD-03,18.03,2.02
TXN-004200,2026-03-05 09:21:05,SUC-02,PROD-01,46.43,3.39
TXN-004201,2026-03-05 09:21:21,SUC-03,PROD-03,9.37,3.51
TXN-004202,2026-03-05 09:21:29,SUC-03,PROD-01,11.53,1.81
TXN-004203,2026-03-05 09:21:53,SUC-03,PROD-03,32.27,1.64
TXN-004204,2026-03-05 09:21:59,SUC-03,PROD-04,8.26,2.81
TXN-004205,2026-03-05 09:22:12,SUC-02,PROD-02,15.1,2.16
TXN-004206,2026-03-05 09:22:35,SUC-03,PROD-04,16.28,3.22
TXN-004207,2026-03-05 09:22:39,SUC-02,PROD-01,11.07,2.82
TXN-004208,2026-03-05 09:23:09,SUC-02,PROD-01,14.48,2.68
TXN-004209,2026-03-05 09:25:32,SUC-02,PROD-04,15.47,2.27
TXN-004210,2026-03-05 09:25:41,SUC-02,PROD-03,16.08,2.58
TXN-004211,2026-03-05 09:25:46,SUC-03,PROD-03,27.49,2.87
TXN-004212,2026-03-05 09:26:26,SUC-03,PROD-03,16.57,2.64
TXN-004213,2026-03-05 09:26:59,SUC-03,PROD-01,12.99,3.02
TXN-004214,2026-03-05 09:27:23,SUC-02,PROD-04,13.29,1.93
TXN-004215,2026-03-05 09:27:33,SUC-01,PROD-01,18.36,2.6
TXN-004216,2026-03-05 09:27:49,SUC-02,PROD-04,12.19,2.94
TXN-004217,2026-03-05 09:28:39,SUC-02,PROD-04,60.17,4.94
TXN-004218,2026-03-05 09:29:40,SUC-01,PROD-03,24.22,5.67
TXN-004219,2026-03-05 09:30:09,SUC-03,PROD-02,19.9,2.86
TXN-004220,2026-03-05 09:30:29,SUC-01,PROD-04,21.6,3.97
TXN-004221,2026-03-05 09:30:34,SUC-01,PROD-03,19.64,2.56
TXN-004222,2026-03-05 09:30:35,SUC-01,PROD-01,12.26,2.88
TXN-004223,2026-03-05 09:30:35,SUC-02,PROD-02,16.49,2.85
TXN-004224,2026-03-05 09:30:36,SUC-02,PROD-01,30.19,2.67
TXN-004225,2026-03-05 09:33:48,SUC-01,PROD-04,16.64,5.88
TXN-004226,2026-03-05 09:34:11,SUC-01,PROD-04,15.48,3.24
TXN-004227,2026-03-05 09:34:19,SUC-01,PROD-02,10.36,2.31
TXN-004228,2026-03-05 09:34:57,SUC-03,PROD-03,42.29,3.03
TXN-004229,2026-03-05 09:35:20,SUC-03,PROD-02,13.67,1.79
TXN-004230,2026-03-05 09:35:25,SUC-02,PROD-02,13.07,3.72
TXN-004231,2026-03-05 09:35:28,SUC-01,PROD-02,26.16,2.99
TXN-004232,2026-03-05 09:35:39,SUC-02,PROD-04,10.96,3.42
TXN-004233,2026-03-05 09:36:12,SUC-02,PROD-03,22.74,3.02
TXN-004234,2026-03-05 09:36:39,SUC-03,PROD-03,15.12,2.0
TXN-004235,2026-03-05 09:37:38,SUC-01,PROD-03,17.52,4.4
TXN-004236,2026-03-05 09:38:41,SUC-02,PROD-04,14.37,4.15
TXN-004237,2026-03-05 09:40:08,SUC-01,PROD-03,18.83,3.37
TXN-004238,2026-03-05 09:40:12,SUC-03,PROD-02,16.56,6.31
TXN-004239,2026-03-05 09:40:29,SUC-03,PROD-01,11.12,3.14
TXN-004240,2026-03-05 09:40:40,SUC-01,PROD-03,6.52,3.02
TXN-004241,2026-03-05 09:40:50,SUC-03,PROD-04,12.88,3.42
